@@@E X T R A C T@@@
Latitude,Longitude,Road Surface
39.96994,-83.069548,Asphalt
39.96994,-83.069397,Asphalt
39.969942,-83.069532,Asphalt
39.96995,-83.020582,Asphalt
39.969955,-83.069507,Asphalt
39.969963,-83.070917,Asphalt
39.969967,-83.069815,Asphalt
39.969972,-83.069587,Asphalt
39.969973,-83.069902,Asphalt
39.969973,-83.069818,Asphalt
39.969975,-83.069512,Asphalt
39.969983,-83.069628,Asphalt
39.969987,-83.069722,Asphalt
39.96999,-83.069695,Asphalt
39.96999,-83.069632,Asphalt
39.969998,-83.020552,Asphalt
39.970002,-83.069855,Asphalt
39.970002,-83.069737,Asphalt
39.970003,-83.069738,Asphalt
39.970005,-83.069927,Asphalt
39.970007,-83.069582,Asphalt
39.970008,-83.069683,Asphalt
39.970012,-83.069698,Asphalt
39.970013,-83.069742,Asphalt
39.970015,-83.069688,Asphalt
39.970025,-83.069968,Asphalt
39.970025,-83.069788,Asphalt
39.970028,-83.069973,Asphalt
39.970028,-83.069818,Asphalt
39.97003,-83.069675,Asphalt
39.970033,-83.069902,Asphalt
39.970033,-83.0698,Asphalt
39.970033,-83.069675,Asphalt
39.970033,-83.003855,Asphalt
39.97004,-83.06984,Asphalt
39.970043,-83.069808,Asphalt
39.970045,-83.070323,Asphalt
39.970045,-83.06992,Asphalt
39.970047,-83.020462,Asphalt
39.970052,-83.070018,Asphalt
39.970052,-83.069813,Asphalt
39.970057,-83.069823,Asphalt
39.970058,-83.070152,Asphalt
39.970063,-83.0701,Asphalt
39.970065,-83.070068,Asphalt
39.970068,-83.069843,Asphalt
39.97007,-83.070168,Asphalt
39.970073,-83.070107,Asphalt
39.970085,-83.020337,Asphalt
39.970087,-83.07,Asphalt
39.970087,-83.06984,Asphalt
39.97009,-83.069985,Asphalt
39.970092,-83.069932,Asphalt
39.970093,-83.070003,Asphalt
39.970095,-83.069935,Asphalt
39.970103,-83.070028,Asphalt
39.970105,-83.069988,Asphalt
39.970108,-83.071212,Asphalt
39.970117,-83.070188,Asphalt
39.970117,-83.069983,Asphalt
39.970118,-83.070232,Asphalt
39.97012,-83.070205,Asphalt
39.97012,-83.070083,Asphalt
39.97012,-83.070047,Asphalt
39.970122,-83.070015,Asphalt
39.970122,-83.069922,Asphalt
39.970127,-83.06995,Asphalt
39.970128,-83.070072,Asphalt
39.97013,-83.020317,Asphalt
39.970133,-83.070103,Asphalt
39.970133,-83.070047,Asphalt
39.970137,-83.070348,Asphalt
39.970138,-83.07013,Asphalt
39.970143,-83.070218,Asphalt
39.970145,-83.07001,Asphalt
39.97015,-83.0703,Asphalt
39.970155,-83.070235,Asphalt
39.97016,-83.070113,Asphalt
39.97016,-83.003907,Asphalt
39.970163,-83.070383,Asphalt
39.970163,-83.070355,Asphalt
39.970165,-83.119097,Asphalt
39.970167,-83.070653,Asphalt
39.970167,-83.07044,Asphalt
39.970168,-83.07017,Asphalt
39.97017,-83.070155,Asphalt
39.970177,-83.070368,Asphalt
39.970178,-83.070492,Asphalt
39.970182,-83.070188,Asphalt
39.970185,-83.070268,Asphalt
39.970187,-83.070502,Asphalt
39.970187,-83.070282,Asphalt
39.970187,-83.07027,Asphalt
39.970187,-83.020187,Asphalt
39.970188,-83.070212,Asphalt
39.970198,-83.07023,Asphalt
39.970202,-83.070315,Asphalt
39.970205,-83.070478,Asphalt
39.970205,-83.070182,Asphalt
39.970207,-83.070258,Asphalt
39.97021,-83.070352,Asphalt
39.97022,-83.07034,Asphalt
39.97022,-83.070223,Asphalt
39.970222,-83.020098,Asphalt
39.970227,-83.070353,Asphalt
39.970232,-83.070408,Asphalt
39.970232,-83.070357,Asphalt
39.970233,-83.07052,Asphalt
39.970233,-83.070337,Asphalt
39.970237,-83.07026,Asphalt
39.97024,-83.070415,Asphalt
39.970242,-83.070362,Asphalt
39.970245,-83.070662,Asphalt
39.97025,-83.070603,Asphalt
39.970253,-83.070532,Asphalt
39.970257,-83.071507,Asphalt
39.970257,-83.070417,Asphalt
39.970258,-83.02008,Asphalt
39.97026,-83.070663,Asphalt
39.970263,-83.070715,Asphalt
39.970263,-83.070548,Asphalt
39.970263,-83.070353,Asphalt
39.970267,-83.070627,Asphalt
39.970267,-83.070437,Asphalt
39.97027,-83.070443,Asphalt
39.970275,-83.07053,Asphalt
39.970277,-83.07054,Asphalt
39.970278,-83.070463,Asphalt
39.970283,-83.070568,Asphalt
39.970285,-83.070987,Asphalt
39.970285,-83.003965,Asphalt
39.970295,-83.070733,Asphalt
39.970297,-83.070547,Asphalt
39.970298,-83.070832,Asphalt
39.970298,-83.070532,Asphalt
39.9703,-83.07072,Asphalt
39.9703,-83.070603,Asphalt
39.970302,-83.070615,Asphalt
39.970308,-83.070605,Asphalt
39.970312,-83.070493,Asphalt
39.970313,-83.070562,Asphalt
39.970315,-83.070595,Asphalt
39.970317,-83.070512,Asphalt
39.970318,-83.07067,Asphalt
39.97032,-83.07082,Asphalt
39.970328,-83.07062,Asphalt
39.970328,-83.01992,Asphalt
39.97033,-83.070627,Asphalt
39.970335,-83.070663,Asphalt
39.97034,-83.070865,Asphalt
39.970345,-83.070862,Asphalt
39.970345,-83.070725,Asphalt
39.970347,-83.070658,Asphalt
39.970352,-83.070588,Asphalt
39.970355,-83.019863,Asphalt
39.970357,-83.070698,Asphalt
39.970358,-83.070947,Asphalt
39.970358,-83.070707,Asphalt
39.970362,-83.070847,Asphalt
39.970362,-83.070795,Asphalt
39.970363,-83.070995,Asphalt
39.970363,-83.07074,Asphalt
39.970367,-83.070792,Asphalt
39.970367,-83.070653,Asphalt
39.970373,-83.070867,Asphalt
39.970382,-83.070858,Asphalt
39.970382,-83.07076,Asphalt
39.970383,-83.07099,Asphalt
39.970383,-83.070783,Asphalt
39.970387,-83.07095,Asphalt
39.970387,-83.019845,Asphalt
39.970392,-83.07088,Asphalt
39.970397,-83.07089,Asphalt
39.970398,-83.071803,Asphalt
39.970398,-83.070867,Asphalt
39.970402,-83.071322,Asphalt
39.970402,-83.070917,Asphalt
39.970403,-83.070843,Asphalt
39.970403,-83.07076,Asphalt
39.970407,-83.07085,Asphalt
39.970413,-83.070785,Asphalt
39.970415,-83.004025,Asphalt
39.970418,-83.071173,Asphalt
39.970418,-83.070868,Asphalt
39.970422,-83.07107,Asphalt
39.970422,-83.07091,Asphalt
39.970423,-83.071105,Asphalt
39.970428,-83.070913,Asphalt
39.97043,-83.070937,Asphalt
39.970433,-83.071162,Asphalt
39.970435,-83.119093,Asphalt
39.970443,-83.07104,Asphalt
39.970445,-83.070955,Asphalt
39.970447,-83.070972,Asphalt
39.970448,-83.071033,Asphalt
39.970448,-83.070972,Asphalt
39.970455,-83.071053,Asphalt
39.970457,-83.071232,Asphalt
39.970458,-83.0712,Asphalt
39.970458,-83.070913,Asphalt
39.97046,-83.070987,Asphalt
39.970463,-83.07128,Asphalt
39.970463,-83.070917,Asphalt
39.970465,-83.071217,Asphalt
39.970468,-83.07103,Asphalt
39.970472,-83.071162,Asphalt
39.970472,-83.019658,Asphalt
39.970477,-83.071065,Asphalt
39.970478,-83.07117,Asphalt
39.970478,-83.07115,Asphalt
39.970483,-83.071145,Asphalt
39.970485,-83.07116,Asphalt
39.970487,-83.071128,Asphalt
39.970487,-83.071083,Asphalt
39.970492,-83.019633,Asphalt
39.970493,-83.071178,Asphalt
39.970493,-83.071023,Asphalt
39.970498,-83.071137,Asphalt
39.9705,-83.071037,Asphalt
39.970502,-83.071345,Asphalt
39.970502,-83.071272,Asphalt
39.970502,-83.071108,Asphalt
39.970505,-83.071137,Asphalt
39.970507,-83.071335,Asphalt
39.970517,-83.019615,Asphalt
39.970518,-83.071655,Asphalt
39.970523,-83.071277,Asphalt
39.970525,-83.071192,Asphalt
39.97053,-83.071228,Asphalt
39.970532,-83.07121,Asphalt
39.970537,-83.071512,Asphalt
39.970538,-83.072097,Asphalt
39.970542,-83.071417,Asphalt
39.970542,-83.071318,Asphalt
39.970542,-83.071163,Asphalt
39.970542,-83.004083,Asphalt
39.970543,-83.071233,Asphalt
39.970545,-83.071252,Asphalt
39.970552,-83.071462,Asphalt
39.970552,-83.07134,Asphalt
39.970552,-83.071292,Asphalt
39.970553,-83.071518,Asphalt
39.970562,-83.071535,Asphalt
39.970562,-83.07139,Asphalt
39.970563,-83.071568,Asphalt
39.970565,-83.071287,Asphalt
39.970567,-83.071317,Asphalt
39.970568,-83.07134,Asphalt
39.970568,-83.071248,Asphalt
39.970572,-83.07154,Asphalt
39.970575,-83.07139,Asphalt
39.970578,-83.071438,Asphalt
39.970578,-83.071407,Asphalt
39.970583,-83.071482,Asphalt
39.970583,-83.071478,Asphalt
39.970585,-83.071292,Asphalt
39.970585,-83.071287,Asphalt
39.970587,-83.07136,Asphalt
39.97059,-83.071383,Asphalt
39.970592,-83.071467,Asphalt
39.970598,-83.071498,Asphalt
39.970603,-83.071595,Asphalt
39.970612,-83.071588,Asphalt
39.970612,-83.07145,Asphalt
39.970615,-83.019403,Asphalt
39.970618,-83.071467,Asphalt
39.970628,-83.071585,Asphalt
39.970628,-83.019408,Asphalt
39.97063,-83.071525,Asphalt
39.97063,-83.071488,Asphalt
39.970632,-83.071427,Asphalt
39.970633,-83.071987,Asphalt
39.970633,-83.071605,Asphalt
39.970635,-83.071517,Asphalt
39.970637,-83.071542,Asphalt
39.970638,-83.071547,Asphalt
39.97064,-83.071732,Asphalt
39.970642,-83.01939,Asphalt
39.97065,-83.071805,Asphalt
39.970653,-83.071853,Asphalt
39.970655,-83.071647,Asphalt
39.970658,-83.07176,Asphalt
39.970658,-83.071733,Asphalt
39.97066,-83.071592,Asphalt
39.97066,-83.004138,Asphalt
39.970663,-83.071858,Asphalt
39.970663,-83.071655,Asphalt
39.97067,-83.072392,Asphalt
39.97067,-83.071712,Asphalt
39.970673,-83.071668,Asphalt
39.970673,-83.071615,Asphalt
39.970677,-83.07173,Asphalt
39.970677,-83.071552,Asphalt
39.97068,-83.071568,Asphalt
39.970687,-83.07188,Asphalt
39.970687,-83.07167,Asphalt
39.970687,-83.071612,Asphalt
39.970687,-83.071575,Asphalt
39.970688,-83.071758,Asphalt
39.97069,-83.071797,Asphalt
39.970697,-83.071798,Asphalt
39.970705,-83.11909,Asphalt
39.970705,-83.071742,Asphalt
39.970707,-83.071818,Asphalt
39.970707,-83.071722,Asphalt
39.97071,-83.071765,Asphalt
39.970713,-83.071875,Asphalt
39.970715,-83.071852,Asphalt
39.970715,-83.071755,Asphalt
39.970718,-83.0719,Asphalt
39.970718,-83.071745,Asphalt
39.97073,-83.071717,Asphalt
39.970738,-83.071942,Asphalt
39.97074,-83.071918,Asphalt
39.970745,-83.071863,Asphalt
39.970745,-83.071842,Asphalt
39.970747,-83.07232,Asphalt
39.970748,-83.072092,Asphalt
39.970755,-83.071922,Asphalt
39.97076,-83.071955,Asphalt
39.97076,-83.01915,Asphalt
39.970762,-83.019185,Asphalt
39.970765,-83.07215,Asphalt
39.970767,-83.071883,Asphalt
39.970767,-83.071818,Asphalt
39.970767,-83.019168,Asphalt
39.970768,-83.07202,Asphalt
39.97077,-83.07193,Asphalt
39.970772,-83.072193,Asphalt
39.970772,-83.072012,Asphalt
39.970772,-83.071942,Asphalt
39.970773,-83.071922,Asphalt
39.970775,-83.072105,Asphalt
39.970775,-83.072022,Asphalt
39.970775,-83.004188,Asphalt
39.970782,-83.071868,Asphalt
39.970788,-83.072052,Asphalt
39.970793,-83.072108,Asphalt
39.970793,-83.072008,Asphalt
39.970795,-83.071978,Asphalt
39.9708,-83.072098,Asphalt
39.9708,-83.072,Asphalt
39.970802,-83.072222,Asphalt
39.970803,-83.071902,Asphalt
39.970805,-83.072688,Asphalt
39.970805,-83.07212,Asphalt
39.970808,-83.071945,Asphalt
39.97081,-83.072158,Asphalt
39.970813,-83.072118,Asphalt
39.970815,-83.072032,Asphalt
39.970822,-83.072217,Asphalt
39.970825,-83.072173,Asphalt
39.970827,-83.072077,Asphalt
39.97083,-83.072185,Asphalt
39.970833,-83.072023,Asphalt
39.97084,-83.07214,Asphalt
39.970847,-83.072377,Asphalt
39.970847,-83.072195,Asphalt
39.970853,-83.072182,Asphalt
39.970855,-83.072158,Asphalt
39.970858,-83.072092,Asphalt
39.970862,-83.072273,Asphalt
39.970863,-83.072182,Asphalt
39.970865,-83.072265,Asphalt
39.970865,-83.07219,Asphalt
39.970868,-83.072445,Asphalt
39.97087,-83.072642,Asphalt
39.970873,-83.072315,Asphalt
39.970875,-83.072252,Asphalt
39.97088,-83.004247,Asphalt
39.970883,-83.07234,Asphalt
39.970883,-83.072237,Asphalt
39.970885,-83.072377,Asphalt
39.970885,-83.072248,Asphalt
39.970885,-83.07218,Asphalt
39.970887,-83.072347,Asphalt
39.970888,-83.01896,Asphalt
39.970888,-83.018952,Asphalt
39.97089,-83.072533,Asphalt
39.970892,-83.072367,Asphalt
39.970893,-83.072443,Asphalt
39.970895,-83.072387,Asphalt
39.970898,-83.072413,Asphalt
39.970907,-83.072335,Asphalt
39.970907,-83.018898,Asphalt
39.970915,-83.072563,Asphalt
39.970917,-83.072345,Asphalt
39.97092,-83.072352,Asphalt
39.970923,-83.072462,Asphalt
39.970923,-83.072227,Asphalt
39.970927,-83.07228,Asphalt
39.970928,-83.072543,Asphalt
39.97093,-83.07244,Asphalt
39.970937,-83.072993,Asphalt
39.970937,-83.072472,Asphalt
39.97094,-83.072343,Asphalt
39.970943,-83.072662,Asphalt
39.970945,-83.072518,Asphalt
39.970952,-83.072372,Asphalt
39.970955,-83.072487,Asphalt
39.970957,-83.07256,Asphalt
39.970957,-83.072465,Asphalt
39.97096,-83.072502,Asphalt
39.970962,-83.07245,Asphalt
39.97097,-83.072577,Asphalt
39.970972,-83.072495,Asphalt
39.970973,-83.072742,Asphalt
39.970973,-83.072532,Asphalt
39.970975,-83.072608,Asphalt
39.970975,-83.07252,Asphalt
39.970978,-83.004315,Asphalt
39.970982,-83.072597,Asphalt
39.970987,-83.119092,Asphalt
39.970987,-83.072655,Asphalt
39.970987,-83.072645,Asphalt
39.970992,-83.072662,Asphalt
39.970998,-83.072958,Asphalt
39.970998,-83.072588,Asphalt
39.970998,-83.072513,Asphalt
39.971007,-83.072722,Asphalt
39.971008,-83.018737,Asphalt
39.97101,-83.072708,Asphalt
39.97101,-83.018737,Asphalt
39.971012,-83.072872,Asphalt
39.971012,-83.072788,Asphalt
39.97103,-83.072902,Asphalt
39.97103,-83.072753,Asphalt
39.971033,-83.072772,Asphalt
39.971033,-83.072713,Asphalt
39.971035,-83.07286,Asphalt
39.971037,-83.072555,Asphalt
39.971038,-83.072707,Asphalt
39.97104,-83.07294,Asphalt
39.97104,-83.072727,Asphalt
39.971042,-83.072717,Asphalt
39.971042,-83.072618,Asphalt
39.971047,-83.072655,Asphalt
39.971048,-83.072762,Asphalt
39.97105,-83.018643,Asphalt
39.971057,-83.072708,Asphalt
39.97106,-83.072757,Asphalt
39.97106,-83.072693,Asphalt
39.971062,-83.072828,Asphalt
39.971063,-83.073302,Asphalt
39.97107,-83.07282,Asphalt
39.971075,-83.072903,Asphalt
39.971077,-83.07289,Asphalt
39.971077,-83.004383,Asphalt
39.971078,-83.07304,Asphalt
39.971078,-83.072927,Asphalt
39.971078,-83.072907,Asphalt
39.971083,-83.072895,Asphalt
39.971087,-83.072848,Asphalt
39.971088,-83.072947,Asphalt
39.971103,-83.072897,Asphalt
39.971107,-83.072923,Asphalt
39.971112,-83.072942,Asphalt
39.971113,-83.073033,Asphalt
39.971118,-83.07328,Asphalt
39.971125,-83.073035,Asphalt
39.971125,-83.018525,Asphalt
39.971127,-83.072883,Asphalt
39.971128,-83.073133,Asphalt
39.971133,-83.073212,Asphalt
39.971133,-83.072988,Asphalt
39.971135,-83.018513,Asphalt
39.971137,-83.073217,Asphalt
39.97114,-83.073035,Asphalt
39.971142,-83.072938,Asphalt
39.971143,-83.073177,Asphalt
39.971145,-83.073242,Asphalt
39.971148,-83.073118,Asphalt
39.971148,-83.073052,Asphalt
39.97115,-83.07288,Asphalt
39.971152,-83.073022,Asphalt
39.971153,-83.072965,Asphalt
39.971158,-83.07296,Asphalt
39.971167,-83.073085,Asphalt
39.97117,-83.07309,Asphalt
39.971175,-83.0732,Asphalt
39.971175,-83.07312,Asphalt
39.971177,-83.004452,Asphalt
39.971178,-83.073202,Asphalt
39.971178,-83.073135,Asphalt
39.971182,-83.073342,Asphalt
39.971183,-83.073133,Asphalt
39.971185,-83.07362,Asphalt
39.971185,-83.073205,Asphalt
39.971192,-83.073252,Asphalt
39.971192,-83.073175,Asphalt
39.971192,-83.018387,Asphalt
39.971193,-83.07308,Asphalt
39.971202,-83.073192,Asphalt
39.971217,-83.073287,Asphalt
39.971222,-83.073348,Asphalt
39.971223,-83.073342,Asphalt
39.971225,-83.073317,Asphalt
39.971232,-83.073493,Asphalt
39.971235,-83.073288,Asphalt
39.971237,-83.073602,Asphalt
39.971237,-83.073285,Asphalt
39.97124,-83.073223,Asphalt
39.971242,-83.07332,Asphalt
39.971243,-83.073292,Asphalt
39.971245,-83.018315,Asphalt
39.971247,-83.073477,Asphalt
39.971247,-83.073223,Asphalt
39.971248,-83.119085,Asphalt
39.971252,-83.073555,Asphalt
39.971253,-83.073497,Asphalt
39.971258,-83.073203,Asphalt
39.97126,-83.073582,Asphalt
39.971262,-83.018283,Asphalt
39.971263,-83.073282,Asphalt
39.971265,-83.073365,Asphalt
39.971273,-83.073415,Asphalt
39.971275,-83.073305,Asphalt
39.971277,-83.073477,Asphalt
39.97128,-83.073502,Asphalt
39.971282,-83.07341,Asphalt
39.971285,-83.073447,Asphalt
39.971285,-83.004517,Asphalt
39.971287,-83.073642,Asphalt
39.971288,-83.073448,Asphalt
39.971295,-83.07352,Asphalt
39.971297,-83.073558,Asphalt
39.9713,-83.07357,Asphalt
39.971302,-83.073523,Asphalt
39.971303,-83.073483,Asphalt
39.971307,-83.073933,Asphalt
39.97131,-83.073523,Asphalt
39.971323,-83.0736,Asphalt
39.971327,-83.073773,Asphalt
39.971328,-83.073672,Asphalt
39.97133,-83.073548,Asphalt
39.971333,-83.07349,Asphalt
39.971333,-83.018128,Asphalt
39.971337,-83.073565,Asphalt
39.971337,-83.073482,Asphalt
39.971342,-83.073508,Asphalt
39.971343,-83.073608,Asphalt
39.971348,-83.07392,Asphalt
39.971358,-83.073662,Asphalt
39.971363,-83.073818,Asphalt
39.971365,-83.073822,Asphalt
39.971365,-83.073527,Asphalt
39.971367,-83.018103,Asphalt
39.97137,-83.073898,Asphalt
39.971372,-83.073687,Asphalt
39.971373,-83.073758,Asphalt
39.971375,-83.073923,Asphalt
39.971378,-83.073805,Asphalt
39.971382,-83.073803,Asphalt
39.971382,-83.073732,Asphalt
39.971383,-83.073772,Asphalt
39.971387,-83.00459,Asphalt
39.971388,-83.073942,Asphalt
39.97139,-83.073758,Asphalt
39.97139,-83.073655,Asphalt
39.971393,-83.073735,Asphalt
39.971395,-83.07374,Asphalt
39.971397,-83.073765,Asphalt
39.9714,-83.07387,Asphalt
39.971402,-83.073838,Asphalt
39.971405,-83.073705,Asphalt
39.971422,-83.074058,Asphalt
39.971425,-83.073887,Asphalt
39.971427,-83.07425,Asphalt
39.971427,-83.073742,Asphalt
39.97143,-83.073842,Asphalt
39.971438,-83.07399,Asphalt
39.971442,-83.073895,Asphalt
39.971443,-83.073917,Asphalt
39.971447,-83.07379,Asphalt
39.97145,-83.07402,Asphalt
39.97145,-83.073922,Asphalt
39.971453,-83.073945,Asphalt
39.971457,-83.074238,Asphalt
39.971457,-83.074045,Asphalt
39.97146,-83.073937,Asphalt
39.971468,-83.07414,Asphalt
39.971468,-83.074045,Asphalt
39.971472,-83.073853,Asphalt
39.971473,-83.01787,Asphalt
39.971477,-83.00465,Asphalt
39.971478,-83.073928,Asphalt
39.97148,-83.074165,Asphalt
39.97148,-83.074102,Asphalt
39.971485,-83.074238,Asphalt
39.971485,-83.074223,Asphalt
39.971488,-83.074267,Asphalt
39.97149,-83.07424,Asphalt
39.97149,-83.017887,Asphalt
39.971493,-83.074068,Asphalt
39.9715,-83.074073,Asphalt
39.971502,-83.07406,Asphalt
39.971505,-83.074183,Asphalt
39.971505,-83.074,Asphalt
39.971508,-83.07416,Asphalt
39.971512,-83.119078,Asphalt
39.971512,-83.074108,Asphalt
39.971515,-83.074003,Asphalt
39.971518,-83.074345,Asphalt
39.971518,-83.074263,Asphalt
39.971523,-83.074132,Asphalt
39.971523,-83.07412,Asphalt
39.971525,-83.074163,Asphalt
39.971528,-83.074173,Asphalt
39.97153,-83.074177,Asphalt
39.971537,-83.074568,Asphalt
39.971537,-83.07429,Asphalt
39.971548,-83.074222,Asphalt
39.97155,-83.074303,Asphalt
39.97155,-83.074073,Asphalt
39.971553,-83.074158,Asphalt
39.971565,-83.074555,Asphalt
39.971565,-83.074333,Asphalt
39.971573,-83.074452,Asphalt
39.971573,-83.07439,Asphalt
39.97158,-83.074182,Asphalt
39.97158,-83.004647,Asphalt
39.971582,-83.074325,Asphalt
39.971582,-83.074313,Asphalt
39.971588,-83.074538,Asphalt
39.971593,-83.074502,Asphalt
39.971595,-83.074515,Asphalt
39.971595,-83.074367,Asphalt
39.971597,-83.07438,Asphalt
39.9716,-83.074612,Asphalt
39.9716,-83.074578,Asphalt
39.9716,-83.07457,Asphalt
39.9716,-83.074388,Asphalt
39.971605,-83.074265,Asphalt
39.97161,-83.074502,Asphalt
39.97161,-83.074387,Asphalt
39.971612,-83.074433,Asphalt
39.971613,-83.074638,Asphalt
39.971613,-83.074483,Asphalt
39.971613,-83.017663,Asphalt
39.971615,-83.017612,Asphalt
39.971617,-83.074543,Asphalt
39.971617,-83.074403,Asphalt
39.97162,-83.074342,Asphalt
39.971628,-83.074393,Asphalt
39.971637,-83.074483,Asphalt
39.971637,-83.07447,Asphalt
39.97164,-83.074507,Asphalt
39.971647,-83.074885,Asphalt
39.971652,-83.074542,Asphalt
39.971652,-83.074362,Asphalt
39.971658,-83.074622,Asphalt
39.971663,-83.074672,Asphalt
39.971663,-83.07462,Asphalt
39.97167,-83.074747,Asphalt
39.971672,-83.074872,Asphalt
39.971672,-83.074765,Asphalt
39.971673,-83.074615,Asphalt
39.971685,-83.07484,Asphalt
39.971685,-83.074647,Asphalt
39.971685,-83.074513,Asphalt
39.971688,-83.00464,Asphalt
39.971692,-83.07465,Asphalt
39.971692,-83.074528,Asphalt
39.971695,-83.074697,Asphalt
39.971697,-83.074798,Asphalt
39.971697,-83.07469,Asphalt
39.971707,-83.074863,Asphalt
39.971707,-83.074633,Asphalt
39.971708,-83.074938,Asphalt
39.971708,-83.074687,Asphalt
39.97171,-83.074958,Asphalt
39.97171,-83.074917,Asphalt
39.971713,-83.074922,Asphalt
39.971713,-83.074823,Asphalt
39.971715,-83.074807,Asphalt
39.971717,-83.074713,Asphalt
39.97172,-83.074758,Asphalt
39.971727,-83.074783,Asphalt
39.97173,-83.07468,Asphalt
39.971738,-83.017438,Asphalt
39.971742,-83.074768,Asphalt
39.971745,-83.074843,Asphalt
39.971745,-83.074817,Asphalt
39.971748,-83.07499,Asphalt
39.971748,-83.074947,Asphalt
39.97175,-83.074913,Asphalt
39.971755,-83.075202,Asphalt
39.971755,-83.074652,Asphalt
39.971755,-83.017355,Asphalt
39.971767,-83.074917,Asphalt
39.971768,-83.075077,Asphalt
39.971772,-83.11907,Asphalt
39.971772,-83.075195,Asphalt
39.971775,-83.075062,Asphalt
39.971777,-83.074942,Asphalt
39.971778,-83.075145,Asphalt
39.971778,-83.074965,Asphalt
39.971778,-83.074793,Asphalt
39.971785,-83.074878,Asphalt
39.97179,-83.074975,Asphalt
39.971793,-83.075,Asphalt
39.971793,-83.074847,Asphalt
39.971798,-83.074985,Asphalt
39.9718,-83.074972,Asphalt
39.971802,-83.075245,Asphalt
39.971802,-83.004622,Asphalt
39.971807,-83.075043,Asphalt
39.97181,-83.07522,Asphalt
39.971812,-83.075267,Asphalt
39.971812,-83.075148,Asphalt
39.971817,-83.075255,Asphalt
39.971817,-83.07513,Asphalt
39.971817,-83.075075,Asphalt
39.971818,-83.075305,Asphalt
39.97182,-83.07504,Asphalt
39.971825,-83.075237,Asphalt
39.97183,-83.075215,Asphalt
39.971835,-83.075018,Asphalt
39.97184,-83.075208,Asphalt
39.971843,-83.075165,Asphalt
39.971843,-83.075073,Asphalt
39.971848,-83.075152,Asphalt
39.971855,-83.075325,Asphalt
39.971857,-83.07519,Asphalt
39.971858,-83.075525,Asphalt
39.971862,-83.075463,Asphalt
39.971863,-83.075237,Asphalt
39.971863,-83.075062,Asphalt
39.971865,-83.075387,Asphalt
39.971865,-83.07495,Asphalt
39.971865,-83.017213,Asphalt
39.971868,-83.07513,Asphalt
39.97187,-83.07552,Asphalt
39.971882,-83.075283,Asphalt
39.971882,-83.075262,Asphalt
39.971887,-83.075307,Asphalt
39.971888,-83.07531,Asphalt
39.971888,-83.075257,Asphalt
39.971893,-83.075557,Asphalt
39.971895,-83.017098,Asphalt
39.971897,-83.075482,Asphalt
39.971898,-83.075315,Asphalt
39.971898,-83.075182,Asphalt
39.971908,-83.07548,Asphalt
39.971908,-83.075472,Asphalt
39.971915,-83.075615,Asphalt
39.971917,-83.075573,Asphalt
39.971917,-83.07545,Asphalt
39.971918,-83.004603,Asphalt
39.97192,-83.075408,Asphalt
39.971922,-83.075595,Asphalt
